score,SMILES,Name,idx,cycle
1.095,Cn1cc2c(=O)n(-c3nnn(CC(=O)O)n3)c([C@@H]3CNC(=O)CN3)nc2n1,35937644_4294607_76576478,15,7
1.095,Cn1cnc2nc([C@H]3CNC(=O)CN3)n(-c3nnn(CC(=O)O)n3)c(=O)c21,77271318_4294607_76576471,15,7
1.095,NCCC(=O)NCc1nc2nonc2c(=O)n1C1CC(O)(C(=O)O)C1,967421_114118812_1575546,15,7
1.094,Cc1cnc2nc([C@H]3CNC(=O)CN3)n(-c3nnn(CC(=O)O)n3)c(=O)c2c1,26441149_4294607_76576471,15,7
1.094,O=C(O)Cn1nnc(-n2c([C@H]3CNC(=O)CN3)nc3cccnc3c2=O)n1,330903_4294607_76576471,15,7
1.094,O=C(O)Cn1nnc(-n2c([C@@H]3CNC(=O)CN3)nc3ncccc3c2=O)n1,331646_4294607_76576478,15,7
1.094,Cc1ccnc2nc([C@H]3CNC(=O)CN3)n(-c3nnn(CC(=O)O)n3)c(=O)c12,2585537_4294607_76576471,15,7
1.094,NCCC(=O)NCc1nc2ccc(C(=O)O)cc2c(=O)n1C(=O)CO,33494531_4692578_1575546,15,7
1.093,C[C@@H](N)C(=O)NCc1nc2ncc(C(=O)O)cc2c(=O)n1-c1nnn(C)n1,4202689_16954943_1575492,15,7
1.093,O=C(O)c1cnc2nc(Cn3cnnn3)n(C(=O)CO)c(=O)c2c1,4202689_4692578_967442,15,7
1.092,CN1CC(=O)N=C1n1c(CNC2=NCCN2)nc2ncc(C(=O)O)cc2c1=O,4202689_967189_1592098,15,7
1.092,NC(=O)Cc1nc2cc3c(cc2c(=O)n1C1CN(CCO)C1)OCO3,3888941_82601602_901948,15,7
1.092,NCCC(=O)NCc1nc2ncc(C(=O)O)cc2c(=O)n1C(=O)NCCO,4202689_1587868_1575546,15,7
1.092,NCCC(=O)NCc1nc2ncccc2c(=O)n1C1CC(O)(C(=O)O)C1,331646_114118812_1575546,15,7
1.092,O=CNCc1nc2ncc(C(=O)O)cc2c(=O)n1C1CN(CCO)C1,4202689_82601602_1733657,15,7
1.165,NCCC(=O)NCc1nc2ncc(C(=O)O)cc2c(=O)n1C(=O)CO,4202689_4692578_1575546,15,8
1.157,N=C(CO)n1c(CNC(=O)CCN)nc2ncc(C(=O)O)cc2c1=O,4202689_4682886_1575546,15,8
1.142,Cn1cc2c(=O)n(C3CC(O)(C(=O)O)C3)c(Cc3n[nH]c(=O)[nH]3)nc2n1,35937644_114118812_19089113,15,8
1.14,C[C@@H](N)C(=O)NCc1nc2ncc(C(=O)O)cc2c(=O)n1C(=O)CO,4202689_4692578_1575492,15,8
1.137,O=C(O)c1cnc2nc(CNC3=NCCN3)n(C(=O)CO)c(=O)c2c1,4202689_4692578_1592098,15,8
1.137,O=C(O)Cn1nnc(-n2c([C@H]3CNC(=O)CN3)nc3nscc3c2=O)n1,22861807_4294607_76576471,15,8
1.136,O=C(O)c1cnc2nc(Cc3n[nH]c(=O)[nH]3)n(C(=O)CO)c(=O)c2c1,4202689_4692578_19089113,15,8
1.135,O=C(O)C1(O)CC(n2c(Cc3n[nH]c(=O)[nH]3)nc3nscc3c2=O)C1,22861807_114118812_19089113,15,8
1.135,COC(=O)[C@H](O)Cc1nc2ncc(C(=O)O)cc2c(=O)n1C(=O)CO,4202689_4692578_14585674,15,8
1.134,O=C(O)Cn1nnc(-n2c([C@H]3CNC(=O)CN3)nc3ccccc3c2=O)n1,47985_4294607_76576471,15,8
1.131,N=C1NCCN1Cc1nc2ncc(C(=O)O)cc2c(=O)n1C(=O)CO,4202689_4692578_1483569,15,8
1.128,CN(Cc1nc2ncc(C(=O)O)cc2c(=O)n1C(=O)CO)C(=O)CN,4202689_4692578_1742265,15,8
1.124,O=C(O)c1cnc2nc(CN3CCNCC3)n(C(=O)CO)c(=O)c2c1,4202689_4692578_19735199,15,8
1.123,O=C(O)C1(O)CC(n2c(Cc3n[nH]c(=O)[nH]3)nc3ncccc3c2=O)C1,331646_114118812_19089113,15,8
1.123,Cc1ccc2c(=O)n(C3CC(O)(C(=O)O)C3)c(Cc3n[nH]c(=O)[nH]3)nc2n1,2585538_114118812_19089113,15,8
1.123,N#CNC(=N)n1c(CNC(=O)CCN)nc2ncc(C(=O)O)cc2c1=O,4202689_5112486_1575546,15,8
1.122,Cn1cc2c(=O)n(C3CC(O)(C(=O)O)C3)c(Cn3nnc(N)n3)nc2n1,35937644_114118812_4294607,15,8
1.119,COC(=O)[C@H](CO)n1c(Cc2n[nH]c(=O)[nH]2)nc2ncc(C(=O)O)cc2c1=O,4202689_19230192_19089113,15,8
1.119,CN(Cc1nc2ncc(C(=O)O)cc2c(=O)n1C(=N)CO)C(=O)CN,4202689_4682886_1742265,15,8
1.118,CC(=O)OC[C@H](N)c1nc2ncc(C(=O)O)cc2c(=O)n1C(=O)CO,4202689_4692578_895446,15,8
1.118,O=C(O)Cn1nnc(-n2c([C@H]3CNC(=O)CN3)nc3[nH]ncc3c2=O)n1,5116952_4294607_76576471,15,8
1.118,N=C1NCCN1Cc1nc2ncc(C(=O)O)cc2c(=O)n1C(=N)CO,4202689_4682886_1483569,15,8
1.118,O=C(O)Cn1nnc(-n2c([C@H]3CNC(=O)CN3)nc3nsnc3c2=O)n1,17327931_4294607_76576471,15,8
1.117,C[C@@H](N)C(=O)NCc1nc2ncc(C(=O)O)cc2c(=O)n1C(=N)CO,4202689_4682886_1575492,15,8
1.117,O=C(O)Cn1nnc(-n2c([C@H]3CNC(=O)CN3)nc3nonc3c2=O)n1,967421_4294607_76576471,15,8
1.116,O=C(O)Cn1nnc(-n2c([C@@H]3CNC(=O)CN3)nc3nscc3c2=O)n1,22861807_4294607_76576478,15,8
1.116,N=C(CO)n1c(Cc2n[nH]c(=O)[nH]2)nc2ncc(C(=O)O)cc2c1=O,4202689_4682886_19089113,15,8
1.116,O=C(O)Cn1nnc(-n2c([C@H]3CNC(=O)CN3)nc3cn[nH]c3c2=O)n1,26895189_4294607_76576471,15,8
1.115,Cn1nnc(-n2c(CNC(=O)CCN)nc3ncc(C(=O)O)cc3c2=O)n1,4202689_16954943_1575546,15,8
1.115,N=C(CO)n1c(CNC2=NCCN2)nc2ncc(C(=O)O)cc2c1=O,4202689_4682886_1592098,15,8
1.115,O=C(O)Cn1nnc(-n2c([C@H]3CNC(=O)CN3)nc3ncccc3c2=O)n1,331646_4294607_76576471,15,8
1.114,Cn1cc2c(=O)n(-c3nnn(CC(=O)O)n3)c([C@H]3CNC(=O)CN3)nc2n1,35937644_4294607_76576471,15,8
1.114,Cn1cc2c(=O)n(C3CC(O)(C(=O)O)C3)c(CNC(=O)CCN)nc2n1,35937644_114118812_1575546,15,8
1.112,O=C(O)Cn1nnc(-n2c([C@@H]3CNC(=O)CN3)nc3ccccc3c2=O)n1,47985_4294607_76576478,15,8
1.112,Cn1nnc(-n2c(CNC3=NCCN3)nc3ncc(C(=O)O)cc3c2=O)n1,4202689_16954943_1592098,15,8
1.112,Cn1cc2nc([C@H]3CNC(=O)CN3)n(-c3nnn(CC(=O)O)n3)c(=O)c2n1,2534276_4294607_76576471,15,8
1.111,Cn1ncc2nc([C@H]3CNC(=O)CN3)n(-c3nnn(CC(=O)O)n3)c(=O)c21,2534273_4294607_76576471,15,8
1.11,COC(=O)[C@H](O)Cc1nc2ncc(C(=O)O)cc2c(=O)n1C(=N)CO,4202689_4682886_14585674,15,8
1.11,O=C(O)Cn1nnc(-n2c([C@@H]3CNC(=O)CN3)nc3cnccc3c2=O)n1,165882_4294607_76576478,15,8
1.11,CC(=O)OC[C@@H](N)c1nc2ncc(C(=O)O)cc2c(=O)n1C(=O)CO,4202689_4692578_1747043,15,8
1.109,O=C(O)C1(O)CC(n2c(Cc3n[nH]c(=O)[nH]3)nc3nnccc3c2=O)C1,4202687_114118812_19089113,15,8
1.109,C[C@@H](N)C(=O)NCc1nc2ncc(C(=O)O)cc2c(=O)n1C(=N)NC#N,4202689_5112486_1575492,15,8
1.109,NCC(=O)NCCc1nc2nscc2c(=O)n1-c1nnn(CC(=O)O)n1,22861807_4294607_1637970,15,8
1.109,O=C(O)C1(O)CC(n2c(Cc3n[nH]c(=O)[nH]3)nc3ncncc3c2=O)C1,967326_114118812_19089113,15,8
1.109,O=C(O)C1(O)CC(n2c(Cc3n[nH]c(=O)[nH]3)nc3n[nH]nc3c2=O)C1,4621099_114118812_19089113,15,8
1.108,Cc1nsc2nc([C@@H]3CNC(=O)CN3)n(-c3nnn(CC(=O)O)n3)c(=O)c12,3349006_4294607_76576478,15,8
1.108,C[C@@H](O)[C@@H](CO)n1c(CNC(=O)CCN)nc2ncc(C(=O)O)cc2c1=O,4202689_2436826_1575546,15,8
1.108,COC[C@H](CO)n1c(CNC(=O)CCN)nc2ncc(C(=O)O)cc2c1=O,4202689_21984469_1575546,15,8
1.107,Cn1cnc2nc(Cc3n[nH]c(=O)[nH]3)n(C3CC(O)(C(=O)O)C3)c(=O)c21,77271318_114118812_19089113,15,8
1.106,Cn1nnc2nc(Cc3n[nH]c(=O)[nH]3)n(C3CC(O)(C(=O)O)C3)c(=O)c21,104643604_114118812_19089113,15,8
1.106,Nc1nnn(Cc2nc3ncc(C(=O)O)cc3c(=O)n2C(=O)CO)n1,4202689_4692578_4294607,15,8
1.105,NC(=O)CC[C@H](N)c1nc2ncc(C(=O)O)cc2c(=O)n1C(=O)CO,4202689_4692578_1532526,15,8
1.105,Cc1ccnc2nc(Cc3n[nH]c(=O)[nH]3)n(C3CC(O)(C(=O)O)C3)c(=O)c12,2585537_114118812_19089113,15,8
1.104,NCCC(=O)NCc1nc2nscc2c(=O)n1C1CC(O)(C(=O)O)C1,22861807_114118812_1575546,15,8
1.104,Cc1cnc2nc(Cc3n[nH]c(=O)[nH]3)n(C3CC(O)(C(=O)O)C3)c(=O)c2c1,26441149_114118812_19089113,15,8
1.103,COC(=O)[C@H](N)Cc1nc2ncc(C(=O)O)cc2c(=O)n1C(=N)CO,4202689_4682886_2560988,15,8
1.102,O=C(O)Cn1nnc(-n2c([C@H]3CNC(=O)CN3)nc3n[nH]nc3c2=O)n1,4621099_4294607_76576471,15,8
1.102,O=C(O)c1cnc2nc(CNC3=NCCN3)n(C(=O)[C@H]3CCN3)c(=O)c2c1,4202689_13375224_1592098,15,8
1.102,CN1CCN[C@H](c2nc3nscc3c(=O)n2-c2nnn(CC(=O)O)n2)C1,22861807_4294607_23094286,15,8
1.101,O=C1NC[C@@H](c2nc3ncc(C(=O)O)cc3c(=O)n2C(=O)CO)N1,4202689_4692578_2140996,15,8
1.101,CN1CCN[C@H](c2nc3ccccc3c(=O)n2-c2nnn(CC(=O)O)n2)C1,47985_4294607_23094286,15,8
1.101,Cn1ncc2c(=O)n(-c3nnn(CC(=O)O)n3)c([C@@H]3CNC(=O)CN3)nc21,19850925_4294607_76576478,15,8
1.1,O=C(O)Cn1nnc(-n2c([C@H]3CNC(=O)CN3)nc3nc[nH]c3c2=O)n1,2580801_4294607_76576471,15,8
1.099,N=C(CO)n1c(CN2CCNCC2)nc2ncc(C(=O)O)cc2c1=O,4202689_4682886_19735199,15,8
1.099,O=C(O)c1cnc2nc(Cn3ncnn3)n(C(=O)CO)c(=O)c2c1,4202689_4692578_31319659,15,8
1.099,NC(=O)OC[C@H](N)c1nc2ncc(C(=O)O)cc2c(=O)n1C(=O)CO,4202689_4692578_1529574,15,8
1.098,N#CNC(=N)n1c(CN2CCNCC2)nc2ncc(C(=O)O)cc2c1=O,4202689_5112486_19735199,15,8
1.098,O=C(O)Cn1nnc(-n2c([C@@H]3CNC(=O)CN3)nc3nsnc3c2=O)n1,17327931_4294607_76576478,15,8
1.098,Cn1cc2c(=O)n(C3CC(O)(C(=O)O)C3)c(CNC3=NCCN3)nc2n1,35937644_114118812_1592098,15,8
1.098,O=C(O)Cn1nnc(-n2c([C@@H]3CNC(=O)CN3)nc3[nH]ncc3c2=O)n1,5116952_4294607_76576478,15,8
1.097,Cc1n[nH]c2nc([C@H]3CNC(=O)CN3)n(-c3nnn(CC(=O)O)n3)c(=O)c12,39083103_4294607_76576471,15,8
1.097,N#CNC(=N)n1c(CNC2=NCCN2)nc2ncc(C(=O)O)cc2c1=O,4202689_5112486_1592098,15,8
1.097,N=C(CO)n1c(CNC(=O)CCN)nc2ccc(C(=O)O)cc2c1=O,33494531_4682886_1575546,15,8
1.097,COC[C@H](CO)n1c(CN2CCNC2=N)nc2ncc(C(=O)O)cc2c1=O,4202689_21984469_1483569,15,8
1.097,NC(=O)CC[C@@H](N)c1nc2ncc(C(=O)O)cc2c(=O)n1C(=O)CO,4202689_4692578_1532609,15,8
1.097,O=C(O)Cn1nnc(-n2c([C@@H]3CNC(=O)CN3)nc3nonc3c2=O)n1,967421_4294607_76576478,15,8
1.097,Cn1nnc2c(=O)n(-c3nnn(CC(=O)O)n3)c([C@H]3CNC(=O)CN3)nc21,95761717_4294607_76576471,15,8
1.096,CN1CCN[C@H](c2nc3cnccc3c(=O)n2-c2nnn(CC(=O)O)n2)C1,165882_4294607_23094286,15,8
1.096,CS(=O)(=O)CC(=O)n1c(CNC(=O)CCN)nc2ncc(C(=O)O)cc2c1=O,4202689_2165154_1575546,15,8
1.096,O=CNCc1nc2ccc(C(=O)O)cc2c(=O)n1C1CN(CCO)C1,33494531_82601602_1733657,15,8
1.096,CC(=O)OC[C@H](N)c1nc2ncc(C(=O)O)cc2c(=O)n1C(=N)CO,4202689_4682886_895446,15,8
1.096,CS(=O)(=O)CC(=O)n1c(Cc2n[nH]c(=O)[nH]2)nc2ncc(C(=O)O)cc2c1=O,4202689_2165154_19089113,15,8
1.096,O=C(O)Cn1nnc(-n2c([C@H]3CNC(=O)CN3)nc3nccnc3c2=O)n1,967253_4294607_76576471,15,8
1.096,COC[C@H](CO)n1c(Cc2n[nH]c(=O)[nH]2)nc2ncc(C(=O)O)cc2c1=O,4202689_21984469_19089113,15,8
1.095,CN(CCO)Cc1nc2ncc(C(=O)O)cc2c(=O)n1C(=O)CO,4202689_4692578_11862698,15,8
1.095,Cc1nsc2nc([C@@H]3CN(C)CCN3)n(-c3nnn(CC(=O)O)n3)c(=O)c12,3349006_4294607_23094286,15,8
1.095,Cn1cc2c(=O)n(-c3nnn(CC(=O)O)n3)c([C@@H]3CNC(=O)CN3)nc2n1,35937644_4294607_76576478,15,8
1.095,O=C(O)c1cnc2nc(Cc3n[nH]c(=O)[nH]3)n([C@@H]3COC[C@H]3O)c(=O)c2c1,4202689_12957829_19089113,15,8
1.095,NCCC(=O)NCc1nc2nonc2c(=O)n1C1CC(O)(C(=O)O)C1,967421_114118812_1575546,15,8
1.095,Cc1ccc2c(=O)n(-c3nnn(CC(=O)O)n3)c([C@H]3CNC(=O)CN3)nc2n1,2585538_4294607_76576471,15,8
1.095,O=C(O)Cn1nnc(-n2c([C@@H]3CNC(=O)CN3)nc3cn[nH]c3c2=O)n1,26895189_4294607_76576478,15,8
1.095,Cn1cnc2nc([C@H]3CNC(=O)CN3)n(-c3nnn(CC(=O)O)n3)c(=O)c21,77271318_4294607_76576471,15,8
1.094,Cc1ccnc2nc([C@H]3CNC(=O)CN3)n(-c3nnn(CC(=O)O)n3)c(=O)c12,2585537_4294607_76576471,15,8
1.094,O=C(O)Cn1nnc(-n2c([C@@H]3CNC(=O)CN3)nc3ncccc3c2=O)n1,331646_4294607_76576478,15,8
1.094,NCCC(=O)NCc1nc2ccc(C(=O)O)cc2c(=O)n1C(=O)CO,33494531_4692578_1575546,15,8
1.094,Cc1cnc2nc([C@H]3CNC(=O)CN3)n(-c3nnn(CC(=O)O)n3)c(=O)c2c1,26441149_4294607_76576471,15,8
1.094,O=C(O)Cn1nnc(-n2c([C@H]3CNC(=O)CN3)nc3cccnc3c2=O)n1,330903_4294607_76576471,15,8
1.093,C[C@@H](N)C(=O)NCc1nc2ncc(C(=O)O)cc2c(=O)n1-c1nnn(C)n1,4202689_16954943_1575492,15,8
1.093,O=C(O)c1cnc2nc(Cn3cnnn3)n(C(=O)CO)c(=O)c2c1,4202689_4692578_967442,15,8
1.093,Cn1ncc2c(=O)n(-c3nnn(CC(=O)O)n3)c(CCNC(=O)CN)nc21,19850925_4294607_1637970,15,8
1.165,NCCC(=O)NCc1nc2ncc(C(=O)O)cc2c(=O)n1C(=O)CO,4202689_4692578_1575546,15,9
1.157,N=C(CO)n1c(CNC(=O)CCN)nc2ncc(C(=O)O)cc2c1=O,4202689_4682886_1575546,15,9
1.14,C[C@@H](N)C(=O)NCc1nc2ncc(C(=O)O)cc2c(=O)n1C(=O)CO,4202689_4692578_1575492,15,9
1.137,O=C(O)c1cnc2nc(CNC3=NCCN3)n(C(=O)CO)c(=O)c2c1,4202689_4692578_1592098,15,9
1.137,O=C(O)Cn1nnc(-n2c([C@H]3CNC(=O)CN3)nc3nscc3c2=O)n1,22861807_4294607_76576471,15,9
1.136,O=C(O)c1cnc2nc(Cc3n[nH]c(=O)[nH]3)n(C(=O)CO)c(=O)c2c1,4202689_4692578_19089113,15,9
1.135,COC(=O)[C@H](O)Cc1nc2ncc(C(=O)O)cc2c(=O)n1C(=O)CO,4202689_4692578_14585674,15,9
1.134,O=C(O)Cn1nnc(-n2c([C@H]3CNC(=O)CN3)nc3ccccc3c2=O)n1,47985_4294607_76576471,15,9
1.131,N=C1NCCN1Cc1nc2ncc(C(=O)O)cc2c(=O)n1C(=O)CO,4202689_4692578_1483569,15,9
1.128,CN(Cc1nc2ncc(C(=O)O)cc2c(=O)n1C(=O)CO)C(=O)CN,4202689_4692578_1742265,15,9
1.124,O=C(O)c1cnc2nc(CN3CCNCC3)n(C(=O)CO)c(=O)c2c1,4202689_4692578_19735199,15,9
1.123,N#CNC(=N)n1c(CNC(=O)CCN)nc2ncc(C(=O)O)cc2c1=O,4202689_5112486_1575546,15,9
1.119,COC(=O)[C@H](CO)n1c(Cc2n[nH]c(=O)[nH]2)nc2ncc(C(=O)O)cc2c1=O,4202689_19230192_19089113,15,9
1.119,CN(Cc1nc2ncc(C(=O)O)cc2c(=O)n1C(=N)CO)C(=O)CN,4202689_4682886_1742265,15,9
1.118,N=C1NCCN1Cc1nc2ncc(C(=O)O)cc2c(=O)n1C(=N)CO,4202689_4682886_1483569,15,9
1.118,CC(=O)OC[C@H](N)c1nc2ncc(C(=O)O)cc2c(=O)n1C(=O)CO,4202689_4692578_895446,15,9
1.118,O=C(O)Cn1nnc(-n2c([C@H]3CNC(=O)CN3)nc3nsnc3c2=O)n1,17327931_4294607_76576471,15,9
1.118,O=C(O)Cn1nnc(-n2c([C@H]3CNC(=O)CN3)nc3[nH]ncc3c2=O)n1,5116952_4294607_76576471,15,9
1.117,C[C@@H](N)C(=O)NCc1nc2ncc(C(=O)O)cc2c(=O)n1C(=N)CO,4202689_4682886_1575492,15,9
1.117,O=C(O)Cn1nnc(-n2c([C@H]3CNC(=O)CN3)nc3nonc3c2=O)n1,967421_4294607_76576471,15,9
1.116,O=C(O)Cn1nnc(-n2c([C@H]3CNC(=O)CN3)nc3cn[nH]c3c2=O)n1,26895189_4294607_76576471,15,9
1.116,O=C(O)Cn1nnc(-n2c([C@@H]3CNC(=O)CN3)nc3nscc3c2=O)n1,22861807_4294607_76576478,15,9
1.116,N=C(CO)n1c(Cc2n[nH]c(=O)[nH]2)nc2ncc(C(=O)O)cc2c1=O,4202689_4682886_19089113,15,9
1.115,O=C(O)Cn1nnc(-n2c([C@H]3CNC(=O)CN3)nc3ncccc3c2=O)n1,331646_4294607_76576471,15,9
1.115,Cn1nnc(-n2c(CNC(=O)CCN)nc3ncc(C(=O)O)cc3c2=O)n1,4202689_16954943_1575546,15,9
1.115,N=C(CO)n1c(CNC2=NCCN2)nc2ncc(C(=O)O)cc2c1=O,4202689_4682886_1592098,15,9
1.114,Cn1cc2c(=O)n(-c3nnn(CC(=O)O)n3)c([C@H]3CNC(=O)CN3)nc2n1,35937644_4294607_76576471,15,9
1.112,Cn1nnc(-n2c(CNC3=NCCN3)nc3ncc(C(=O)O)cc3c2=O)n1,4202689_16954943_1592098,15,9
1.112,O=C(O)Cn1nnc(-n2c([C@@H]3CNC(=O)CN3)nc3ccccc3c2=O)n1,47985_4294607_76576478,15,9
1.112,Cn1cc2nc([C@H]3CNC(=O)CN3)n(-c3nnn(CC(=O)O)n3)c(=O)c2n1,2534276_4294607_76576471,15,9
1.111,Cn1ncc2nc([C@H]3CNC(=O)CN3)n(-c3nnn(CC(=O)O)n3)c(=O)c21,2534273_4294607_76576471,15,9
1.11,COC(=O)[C@H](O)Cc1nc2ncc(C(=O)O)cc2c(=O)n1C(=N)CO,4202689_4682886_14585674,15,9
1.11,O=C(O)Cn1nnc(-n2c([C@@H]3CNC(=O)CN3)nc3cnccc3c2=O)n1,165882_4294607_76576478,15,9
1.11,CC(=O)OC[C@@H](N)c1nc2ncc(C(=O)O)cc2c(=O)n1C(=O)CO,4202689_4692578_1747043,15,9
1.109,NCC(=O)NCCc1nc2nscc2c(=O)n1-c1nnn(CC(=O)O)n1,22861807_4294607_1637970,15,9
1.109,C[C@@H](N)C(=O)NCc1nc2ncc(C(=O)O)cc2c(=O)n1C(=N)NC#N,4202689_5112486_1575492,15,9
1.108,Cc1nsc2nc([C@@H]3CNC(=O)CN3)n(-c3nnn(CC(=O)O)n3)c(=O)c12,3349006_4294607_76576478,15,9
1.108,C[C@@H](O)[C@@H](CO)n1c(CNC(=O)CCN)nc2ncc(C(=O)O)cc2c1=O,4202689_2436826_1575546,15,9
1.108,COC[C@H](CO)n1c(CNC(=O)CCN)nc2ncc(C(=O)O)cc2c1=O,4202689_21984469_1575546,15,9
1.106,Nc1nnn(Cc2nc3ncc(C(=O)O)cc3c(=O)n2C(=O)CO)n1,4202689_4692578_4294607,15,9
1.105,NC(=O)CC[C@H](N)c1nc2ncc(C(=O)O)cc2c(=O)n1C(=O)CO,4202689_4692578_1532526,15,9
1.103,COC(=O)[C@H](N)Cc1nc2ncc(C(=O)O)cc2c(=O)n1C(=N)CO,4202689_4682886_2560988,15,9
1.102,CN1CCN[C@H](c2nc3nscc3c(=O)n2-c2nnn(CC(=O)O)n2)C1,22861807_4294607_23094286,15,9
1.102,O=C(O)c1cnc2nc(CNC3=NCCN3)n(C(=O)[C@H]3CCN3)c(=O)c2c1,4202689_13375224_1592098,15,9
1.102,O=C(O)Cn1nnc(-n2c([C@H]3CNC(=O)CN3)nc3n[nH]nc3c2=O)n1,4621099_4294607_76576471,15,9
1.101,O=C1NC[C@@H](c2nc3ncc(C(=O)O)cc3c(=O)n2C(=O)CO)N1,4202689_4692578_2140996,15,9
1.101,CN1CCN[C@H](c2nc3ccccc3c(=O)n2-c2nnn(CC(=O)O)n2)C1,47985_4294607_23094286,15,9
1.101,Cn1ncc2c(=O)n(-c3nnn(CC(=O)O)n3)c([C@@H]3CNC(=O)CN3)nc21,19850925_4294607_76576478,15,9
1.1,O=C(O)Cn1nnc(-n2c([C@H]3CNC(=O)CN3)nc3nc[nH]c3c2=O)n1,2580801_4294607_76576471,15,9
1.099,NC(=O)OC[C@H](N)c1nc2ncc(C(=O)O)cc2c(=O)n1C(=O)CO,4202689_4692578_1529574,15,9
1.099,N=C(CO)n1c(CN2CCNCC2)nc2ncc(C(=O)O)cc2c1=O,4202689_4682886_19735199,15,9
1.099,O=C(O)c1cnc2nc(Cn3ncnn3)n(C(=O)CO)c(=O)c2c1,4202689_4692578_31319659,15,9
1.098,O=C(O)Cn1nnc(-n2c([C@@H]3CNC(=O)CN3)nc3nsnc3c2=O)n1,17327931_4294607_76576478,15,9
1.098,N#CNC(=N)n1c(CN2CCNCC2)nc2ncc(C(=O)O)cc2c1=O,4202689_5112486_19735199,15,9
1.098,O=C(O)Cn1nnc(-n2c([C@@H]3CNC(=O)CN3)nc3[nH]ncc3c2=O)n1,5116952_4294607_76576478,15,9
1.097,N=C(CO)n1c(CNC(=O)CCN)nc2ccc(C(=O)O)cc2c1=O,33494531_4682886_1575546,15,9
1.097,COC[C@H](CO)n1c(CN2CCNC2=N)nc2ncc(C(=O)O)cc2c1=O,4202689_21984469_1483569,15,9
1.097,Cn1nnc2c(=O)n(-c3nnn(CC(=O)O)n3)c([C@H]3CNC(=O)CN3)nc21,95761717_4294607_76576471,15,9
1.097,N#CNC(=N)n1c(CNC2=NCCN2)nc2ncc(C(=O)O)cc2c1=O,4202689_5112486_1592098,15,9
1.097,Cc1n[nH]c2nc([C@H]3CNC(=O)CN3)n(-c3nnn(CC(=O)O)n3)c(=O)c12,39083103_4294607_76576471,15,9
1.097,O=C(O)Cn1nnc(-n2c([C@@H]3CNC(=O)CN3)nc3nonc3c2=O)n1,967421_4294607_76576478,15,9
1.097,NC(=O)CC[C@@H](N)c1nc2ncc(C(=O)O)cc2c(=O)n1C(=O)CO,4202689_4692578_1532609,15,9
1.096,CC(=O)OC[C@H](N)c1nc2ncc(C(=O)O)cc2c(=O)n1C(=N)CO,4202689_4682886_895446,15,9
1.096,CN1CCN[C@H](c2nc3cnccc3c(=O)n2-c2nnn(CC(=O)O)n2)C1,165882_4294607_23094286,15,9
1.096,CS(=O)(=O)CC(=O)n1c(CNC(=O)CCN)nc2ncc(C(=O)O)cc2c1=O,4202689_2165154_1575546,15,9
1.096,COC[C@H](CO)n1c(Cc2n[nH]c(=O)[nH]2)nc2ncc(C(=O)O)cc2c1=O,4202689_21984469_19089113,15,9
1.096,O=C(O)Cn1nnc(-n2c([C@H]3CNC(=O)CN3)nc3nccnc3c2=O)n1,967253_4294607_76576471,15,9
1.096,CS(=O)(=O)CC(=O)n1c(Cc2n[nH]c(=O)[nH]2)nc2ncc(C(=O)O)cc2c1=O,4202689_2165154_19089113,15,9
1.096,O=CNCc1nc2ccc(C(=O)O)cc2c(=O)n1C1CN(CCO)C1,33494531_82601602_1733657,15,9
1.095,CN(CCO)Cc1nc2ncc(C(=O)O)cc2c(=O)n1C(=O)CO,4202689_4692578_11862698,15,9
1.095,Cc1ccc2c(=O)n(-c3nnn(CC(=O)O)n3)c([C@H]3CNC(=O)CN3)nc2n1,2585538_4294607_76576471,15,9
1.095,O=C(O)c1cnc2nc(Cc3n[nH]c(=O)[nH]3)n([C@@H]3COC[C@H]3O)c(=O)c2c1,4202689_12957829_19089113,15,9
1.095,Cc1nsc2nc([C@@H]3CN(C)CCN3)n(-c3nnn(CC(=O)O)n3)c(=O)c12,3349006_4294607_23094286,15,9
1.095,Cn1cnc2nc([C@H]3CNC(=O)CN3)n(-c3nnn(CC(=O)O)n3)c(=O)c21,77271318_4294607_76576471,15,9
1.095,Cn1cc2c(=O)n(-c3nnn(CC(=O)O)n3)c([C@@H]3CNC(=O)CN3)nc2n1,35937644_4294607_76576478,15,9
1.095,O=C(O)Cn1nnc(-n2c([C@@H]3CNC(=O)CN3)nc3cn[nH]c3c2=O)n1,26895189_4294607_76576478,15,9
1.094,O=C(O)Cn1nnc(-n2c([C@@H]3CNC(=O)CN3)nc3ncccc3c2=O)n1,331646_4294607_76576478,15,9
1.094,Cc1cnc2nc([C@H]3CNC(=O)CN3)n(-c3nnn(CC(=O)O)n3)c(=O)c2c1,26441149_4294607_76576471,15,9
1.094,O=C(O)Cn1nnc(-n2c([C@H]3CNC(=O)CN3)nc3cccnc3c2=O)n1,330903_4294607_76576471,15,9
1.094,NCCC(=O)NCc1nc2ccc(C(=O)O)cc2c(=O)n1C(=O)CO,33494531_4692578_1575546,15,9
1.094,Cc1ccnc2nc([C@H]3CNC(=O)CN3)n(-c3nnn(CC(=O)O)n3)c(=O)c12,2585537_4294607_76576471,15,9
1.093,Cn1ncc2c(=O)n(-c3nnn(CC(=O)O)n3)c(CCNC(=O)CN)nc21,19850925_4294607_1637970,15,9
